Acc Id,Action,Amount
526,Deposit,443.65
38,Withdraw,5667.87
98,Withdraw,3932.86
560,Deposit,8678.21
939,Withdraw,5007.43
74,Withdraw,1366.14
320,Withdraw,8010.99
432,Withdraw,2646.44
147,Deposit,3601.32
107,Withdraw,4920.05
469,Withdraw,8523.06
94,Withdraw,9784.96
509,Withdraw,7088.82
921,Withdraw,3821.77
43,Deposit,1857.32
575,Deposit,8380.31
188,Withdraw,3618.5
427,Deposit,4613.27
709,Withdraw,5106.19
276,Withdraw,527.8
793,Withdraw,5372.32
133,Withdraw,4399.47
619,Withdraw,9248.19
477,Deposit,4112.56
636,Deposit,3474.39
44,Deposit,4180.44
579,Deposit,2476.59
267,Deposit,5868.5
152,Withdraw,4450.64
715,Withdraw,4816.01
961,Withdraw,9545.89
260,Deposit,3235.91
249,Deposit,827.37
595,Withdraw,7532.39
631,Withdraw,9489.51
63,Withdraw,1577.91
379,Withdraw,1212.38
450,Withdraw,6196.65
602,Withdraw,3064.57
954,Deposit,5978.5
677,Withdraw,2515.06
688,Deposit,9815.99
833,Deposit,9789.96
504,Deposit,7751.98
724,Withdraw,3151.71
704,Withdraw,2750.55
52,Deposit,6472.67
366,Withdraw,8656.16
612,Deposit,5487.31
386,Deposit,419
444,Deposit,9471.02
11,Deposit,3168.82
657,Withdraw,8072.17
764,Deposit,8367.56
859,Deposit,239.02
619,Withdraw,8144.13
634,Withdraw,6376.17
933,Deposit,3037.07
551,Withdraw,1905.88
601,Deposit,3661.29
450,Deposit,7074.21
892,Deposit,4654.44
311,Withdraw,1578.66
690,Withdraw,4827.13
863,Deposit,2689.59
135,Deposit,8587.86
816,Deposit,4734.53
349,Deposit,3693.37
930,Deposit,875.02
901,Deposit,4830.82
993,Deposit,5878.41
601,Withdraw,5366.51
730,Deposit,7171.12
431,Withdraw,3816.54
677,Withdraw,741.48
497,Withdraw,862.92
323,Withdraw,3402.08
658,Withdraw,4559.46
927,Withdraw,2873.51
573,Withdraw,9947.25
107,Deposit,1571.28
56,Deposit,9858.69
781,Deposit,4877.13
452,Deposit,5685.41
827,Deposit,4903.11
254,Withdraw,6063.93
244,Deposit,3004.91
963,Withdraw,903.16
996,Deposit,730.26
275,Withdraw,3010.64
816,Withdraw,6524.49
580,Withdraw,1946.29
211,Deposit,4326.45
293,Deposit,1343.85
646,Withdraw,9722.51
532,Deposit,5464.65
176,Deposit,7502.91
308,Withdraw,5606.41
586,Withdraw,6728.53
954,Deposit,4165.35
916,Withdraw,1047.41
168,Withdraw,5039.16
663,Withdraw,499.79
726,Withdraw,1976.52
716,Withdraw,7704.22
221,Deposit,1854.44
368,Withdraw,3697.54
431,Deposit,8498.4
821,Withdraw,8860.73
168,Withdraw,632.31
950,Deposit,87.69
878,Withdraw,4800.21
44,Withdraw,1405.01
352,Deposit,6153.27
560,Withdraw,4003.77
332,Withdraw,9921.64
675,Withdraw,4705
500,Deposit,3304.09
541,Deposit,9130.61
819,Withdraw,6785.81
306,Deposit,2546.94
13,Withdraw,3683.38
40,Withdraw,7443.61
929,Deposit,7119.81
817,Deposit,387.75
287,Withdraw,5271.4
20,Deposit,6509.33
76,Deposit,7554.69
924,Withdraw,2977.18
755,Deposit,5707.58
542,Withdraw,4269.95
937,Deposit,5151.72
110,Withdraw,3950.79
397,Deposit,5909.46
98,Withdraw,9060.47
239,Deposit,7921.95
714,Withdraw,8439.71
937,Deposit,9878.22
667,Withdraw,4735.67
229,Withdraw,3615.2
838,Withdraw,5410.21
646,Withdraw,6832.78
940,Withdraw,6575.53
293,Deposit,1949.74
311,Withdraw,1015.57
291,Withdraw,259.8
914,Deposit,2987.05
682,Deposit,8698.91
296,Withdraw,4171.48
101,Withdraw,6597.11
42,Deposit,1974.53
775,Deposit,9256.23
357,Withdraw,7951.21
352,Deposit,8362.05
170,Deposit,5910.02
576,Withdraw,2628.64
738,Withdraw,95.96
417,Deposit,19.31
981,Withdraw,2961.4
145,Withdraw,9599.85
266,Withdraw,1982.5
893,Deposit,8415.54
239,Withdraw,5629.69
424,Withdraw,1496.44
112,Deposit,7928.44
508,Withdraw,3147.93
69,Withdraw,3759.49
928,Deposit,7214.29
277,Withdraw,9761.33
774,Withdraw,5477.45
115,Deposit,1881.8
554,Withdraw,1639.7
265,Deposit,4817.91
865,Withdraw,455.93
570,Deposit,3248.97
207,Deposit,7382.03
93,Withdraw,2612.9
840,Withdraw,322.63
767,Deposit,7468.08
375,Deposit,1652.12
418,Deposit,9817.42
141,Deposit,8146.25
155,Deposit,8678.73
985,Withdraw,5516.32
741,Withdraw,6476.93
635,Deposit,9284.93
786,Withdraw,188.21
323,Deposit,64.34
999,Deposit,6365.2
897,Deposit,1220.25
200,Deposit,4278.5
922,Withdraw,859.13
21,Withdraw,5911.41
158,Withdraw,6667.42
447,Deposit,8927.67
734,Withdraw,3150.94
713,Withdraw,5826.72
920,Withdraw,6640.46
451,Deposit,5927.9
543,Withdraw,6288.99
78,Withdraw,6420.22
131,Withdraw,7640.91
918,Deposit,6395.77
468,Deposit,752.93
111,Deposit,1396.23
894,Deposit,2957.64
224,Deposit,1760.32
605,Deposit,6773.58
389,Withdraw,3560.27
240,Deposit,3438.5
441,Withdraw,4926.32
796,Deposit,6067.45
817,Withdraw,5376.8
365,Deposit,1346.72
785,Withdraw,8882.71
394,Deposit,2499.17
552,Withdraw,9900.17
786,Deposit,372.63
878,Deposit,9835.44
613,Withdraw,5482.48
34,Withdraw,7435.76
913,Withdraw,5501.14
437,Deposit,8323.18
298,Deposit,9590.65
81,Withdraw,8739.42
144,Withdraw,4701.54
142,Withdraw,2057.79
713,Deposit,4304.01
234,Withdraw,2322.98
307,Deposit,9548.46
280,Withdraw,3393.71
101,Deposit,3279.22
518,Deposit,3213.37
211,Deposit,7692.46
277,Withdraw,1157.36
802,Deposit,8642.19
3,Deposit,9163.11
956,Deposit,3775.12
323,Deposit,8582.61
840,Withdraw,1008.8
605,Withdraw,3063.96
514,Deposit,678
37,Deposit,4424.25
790,Withdraw,6607.88
834,Withdraw,8393.69
670,Withdraw,4677.48
358,Withdraw,9986.1
292,Withdraw,7820.56
336,Deposit,6817.45
858,Deposit,8941.6
899,Deposit,4599.06
808,Withdraw,6656.87
63,Withdraw,87.63
286,Withdraw,1990.82
627,Deposit,2549.06
915,Deposit,5080.48
73,Deposit,2332.4
334,Withdraw,7133.76
468,Deposit,1551.85
517,Withdraw,5741.29
756,Withdraw,778.39
738,Withdraw,6401.3
116,Deposit,1435.44
754,Deposit,9603.11
55,Deposit,5508.13
837,Withdraw,5128.48
195,Deposit,4864.04
674,Deposit,285.04
559,Deposit,6984.22
743,Withdraw,4166.16
197,Deposit,5801.04
306,Deposit,6693.48
924,Deposit,7391.77
518,Deposit,939.45
556,Withdraw,4907.29
613,Withdraw,9664.11
451,Withdraw,7760.95
693,Withdraw,1931.14
720,Deposit,2525.66
863,Deposit,9640.46
937,Deposit,5386.58
954,Deposit,2505.1
807,Withdraw,1481.96
826,Withdraw,4837.6
965,Withdraw,6341.65
933,Deposit,5579.71
668,Deposit,3759.56
971,Withdraw,6886.4
679,Deposit,6693.96
521,Withdraw,1027.68
84,Deposit,3247.53
310,Withdraw,9805.83
941,Deposit,9663.63
924,Withdraw,8527.71
637,Deposit,5000.17
864,Withdraw,9805.37
592,Deposit,6359.1
132,Deposit,5955.39
823,Deposit,5935.49
301,Deposit,5066.04
236,Deposit,2967.66
869,Withdraw,8826.56
494,Deposit,2109.74
865,Deposit,9917.29
150,Deposit,1297.38
922,Deposit,1039.61
709,Deposit,5394.24
300,Withdraw,7279.62
631,Withdraw,5691.94
75,Withdraw,7492.48
133,Deposit,4184.32
200,Deposit,4113.72
496,Deposit,4874.62
482,Deposit,6549.28
726,Deposit,9695.54
757,Withdraw,82.99
759,Withdraw,9169.69
999,Withdraw,7800.99
86,Deposit,1677.83
683,Deposit,907.03
367,Deposit,2384.45
49,Withdraw,8239.91
342,Deposit,8014.62
509,Withdraw,4976.11
279,Withdraw,9790.86
200,Deposit,279.69
64,Withdraw,439.61
77,Withdraw,902.55
376,Withdraw,1288.02
97,Withdraw,5948.35
668,Withdraw,4382.79
612,Withdraw,3919.66
356,Deposit,1527.93
132,Deposit,3381.78
665,Deposit,9878.19
797,Deposit,2770.42
149,Withdraw,3596.05
713,Deposit,5483.56
138,Withdraw,7124.68
163,Deposit,4058.47
576,Deposit,6504.53
551,Withdraw,5611.27
808,Deposit,2583.69
174,Deposit,2058.36
899,Deposit,9287.97
833,Deposit,7322.61
372,Withdraw,9928.25
884,Withdraw,5358.27
925,Deposit,3966.42
712,Deposit,7260.78
152,Withdraw,1389.99
226,Deposit,626.25
704,Deposit,2439.23
276,Withdraw,9042.74
944,Withdraw,2200.11
582,Deposit,7799.16
650,Withdraw,2403.74
429,Deposit,1403.34
997,Deposit,1457.66
30,Deposit,7134.61
38,Deposit,2718.04
173,Deposit,3066.55
819,Deposit,4315.91
995,Withdraw,5896.33
462,Withdraw,3097.11
694,Deposit,229.05
172,Deposit,7574.85
435,Withdraw,6492.76
770,Withdraw,9508.41
555,Deposit,3160.45
223,Withdraw,8246.17
825,Deposit,2435.43
865,Deposit,104.86
950,Withdraw,7754.82
940,Deposit,4226.78
914,Deposit,5740.15
405,Withdraw,7012.53
737,Withdraw,4241.21
513,Withdraw,681.18
386,Deposit,526.63
192,Deposit,6762.07
913,Deposit,2260.89
307,Deposit,3012.9
986,Withdraw,5232.3
650,Deposit,9606.39
271,Deposit,8496.94
632,Withdraw,5593.58
212,Deposit,5894.43
988,Deposit,6522.7
230,Withdraw,2216.9
812,Withdraw,1633.4
716,Withdraw,7829.07
723,Withdraw,8713.83
284,Withdraw,2101.66
38,Withdraw,2856.99
796,Deposit,309.36
731,Deposit,3632.66
113,Deposit,8296.04
848,Withdraw,7229.09
89,Withdraw,2645.87
924,Deposit,844.31
167,Deposit,1907.44
432,Withdraw,2266.28
438,Deposit,4862.62
177,Withdraw,3621.48
927,Deposit,1137.92
733,Deposit,5555.74
566,Deposit,4716.34
84,Withdraw,6640.71
574,Deposit,6701.06
688,Deposit,3079.45
225,Deposit,7171.41
764,Deposit,2393.63
778,Deposit,3834.35
327,Deposit,565.18
120,Deposit,7192.03
35,Withdraw,2607.24
947,Deposit,9290.86
275,Withdraw,2107.19
223,Deposit,1285.09
974,Withdraw,9427.1
389,Withdraw,5918.24
354,Deposit,7975.78
733,Withdraw,8791
365,Withdraw,3301.68
48,Deposit,9491.49
986,Deposit,4369.99
476,Withdraw,1247.44
905,Deposit,9781.86
345,Withdraw,9972.87
130,Deposit,8728.04
368,Withdraw,7602.13
441,Withdraw,7771.11
872,Deposit,552.2
7,Withdraw,840.78
412,Withdraw,1100.85
473,Withdraw,3139.64
854,Withdraw,6164.06
873,Withdraw,4493.62
746,Withdraw,3632.08
843,Withdraw,303.24
266,Withdraw,1645.73
301,Deposit,9760.05
528,Deposit,8175.57
552,Withdraw,203.5
773,Withdraw,5481.23
928,Deposit,4430.7
840,Deposit,4669.75
132,Withdraw,324.57
129,Withdraw,5545.31
103,Withdraw,7628.1
621,Withdraw,3868.85
484,Deposit,3759.06
82,Withdraw,7568.41
446,Deposit,7237.17
743,Withdraw,9150.22
720,Deposit,4696.95
16,Deposit,2937.83
865,Withdraw,7575.27
675,Withdraw,1387.05
704,Deposit,5859.37
854,Withdraw,3275.15
71,Deposit,2345.63
461,Deposit,2835.64
813,Deposit,1597.87
624,Withdraw,6321.18
59,Withdraw,2772.63
435,Withdraw,4613.25
714,Withdraw,1359.12
270,Deposit,8596.68
696,Withdraw,140.05
274,Deposit,784.22
978,Deposit,5782.4
237,Deposit,1919.17
76,Deposit,2724.38
299,Withdraw,5393.15
243,Deposit,8583.72
716,Withdraw,5291.54
464,Deposit,5543.4
849,Withdraw,3387.59
431,Withdraw,6889.43
453,Deposit,8093.67
363,Deposit,1017.56
224,Deposit,4381.16
574,Deposit,7477.41
542,Withdraw,9986.09
846,Withdraw,8968.24
307,Deposit,3562.05
857,Deposit,32.56
805,Withdraw,9581.84
787,Withdraw,6309.94
815,Withdraw,3206.33
714,Deposit,908.35
25,Withdraw,2737.01
413,Withdraw,2974
384,Deposit,2211.2
252,Deposit,539.2
319,Deposit,6751.88
593,Deposit,6039.7
112,Withdraw,5281.15
402,Deposit,9652.75
61,Withdraw,69.23
994,Deposit,2108.38
244,Withdraw,5727.44
408,Deposit,1912.68
125,Deposit,9485.02
786,Deposit,2143.71
626,Deposit,1582.4
129,Deposit,9761.37
740,Deposit,1239.91
560,Deposit,9208.71
828,Deposit,1793.42
388,Deposit,2159.1
729,Withdraw,8626.35
83,Deposit,522.92
74,Withdraw,6307.76
808,Withdraw,7157.58
874,Deposit,2878.97
696,Withdraw,3850.67
644,Withdraw,2503.78
951,Deposit,2064.98
384,Withdraw,2261.28
833,Deposit,7441.86
700,Withdraw,9018.25
370,Deposit,5914.01
275,Deposit,4865.5
764,Deposit,77.41
879,Withdraw,227.89
132,Withdraw,6155.73
750,Deposit,447.53
873,Deposit,9591.72
404,Withdraw,9598.92
383,Withdraw,1383.82
560,Withdraw,3042.45
122,Deposit,6673.18
133,Withdraw,8106.86
818,Withdraw,8795.92
962,Deposit,4606.62
373,Withdraw,6328.86
628,Withdraw,1867.96
906,Withdraw,3731.88
128,Withdraw,1809.96
667,Withdraw,1390.3
60,Withdraw,2469.58
234,Deposit,8382.5
222,Withdraw,7968.96
335,Deposit,1240.44
263,Deposit,9778.73
962,Withdraw,8300.43
259,Deposit,841.33
569,Withdraw,4298.55
49,Deposit,9221.4
889,Withdraw,5183.71
254,Withdraw,7581.44
765,Deposit,5089
166,Deposit,5515.09
647,Withdraw,4793.07
307,Deposit,8641.27
832,Withdraw,3238.44
588,Deposit,3783.27
427,Withdraw,9319.55
561,Withdraw,9982.51
57,Deposit,4220.31
229,Deposit,9952.49
177,Withdraw,5587.39
437,Withdraw,7068.8
635,Withdraw,5467.38
227,Withdraw,6842.26
552,Withdraw,71.58
830,Deposit,2141.1
559,Deposit,5234.86
525,Deposit,8712.9
476,Deposit,6617.38
857,Deposit,3629.43
991,Withdraw,7681.13
283,Deposit,5037.65
789,Withdraw,5192.11
335,Withdraw,6950.69
240,Deposit,5558.42
815,Deposit,3658.19
653,Withdraw,2711.74
540,Deposit,1682.24
432,Withdraw,2538.11
651,Withdraw,1105.1
530,Withdraw,6957.05
185,Deposit,5498.14
209,Withdraw,841.86
55,Deposit,5089.43
277,Withdraw,7327.05
193,Withdraw,6462.98
303,Deposit,7049.63
619,Withdraw,9741.79
485,Withdraw,179.25
228,Deposit,2007.75
38,Deposit,3622.2
915,Withdraw,5858.23
811,Deposit,4374.19
847,Deposit,3246.83
321,Withdraw,915.43
397,Withdraw,8805.85
617,Withdraw,3164.25
857,Withdraw,3871.14
823,Withdraw,9933.85
17,Withdraw,6209.78
971,Deposit,4887.15
723,Deposit,1902.22
875,Withdraw,1277.54
801,Withdraw,2419.63
87,Withdraw,1032.38
170,Deposit,5829.4
543,Deposit,1059.96
539,Deposit,4584.85
69,Deposit,7513.17
358,Deposit,2014.93
51,Deposit,4341.26
525,Deposit,9185.79
746,Withdraw,4902.39
686,Deposit,5124.93
335,Deposit,6236.6
821,Withdraw,1315.19
89,Deposit,4427.92
913,Withdraw,5178.29
73,Deposit,481.72
839,Withdraw,5034.68
921,Withdraw,6850.69
653,Deposit,9632.04
457,Withdraw,7689.2
971,Withdraw,2795.54
597,Withdraw,4180.04
581,Deposit,7903.3
25,Deposit,5065.9
595,Withdraw,489.99
513,Withdraw,9322.71
443,Deposit,5900
643,Withdraw,3335.08
648,Deposit,5719.66
410,Withdraw,4185.86
612,Withdraw,3013.49
80,Withdraw,2322.24
958,Withdraw,2040.84
535,Deposit,455.06
262,Deposit,1930.05
11,Withdraw,3313.07
697,Deposit,4282.59
985,Withdraw,3907.55
815,Withdraw,79.05
328,Withdraw,3476.04
303,Deposit,5505.34
512,Deposit,1198.04
730,Deposit,6478.87
505,Withdraw,3557
132,Withdraw,3503.69
513,Deposit,4875.41
903,Deposit,4436.43
264,Withdraw,8851.27
711,Deposit,6719.65
36,Withdraw,5871.64
311,Withdraw,2731.05
42,Deposit,3655.93
836,Withdraw,5280.92
199,Withdraw,5726.95
551,Withdraw,7502.52
536,Withdraw,8956.44
959,Withdraw,3535.11
546,Withdraw,6523.9
639,Withdraw,2265.39
806,Deposit,57.25
430,Withdraw,1181.09
36,Withdraw,8131.81
222,Deposit,3634.96
865,Withdraw,106.77
907,Deposit,2384.13
486,Deposit,1491.56
774,Deposit,4981.13
98,Withdraw,9001.88
455,Withdraw,5951.95
971,Deposit,8674.67
546,Withdraw,2635.19
18,Deposit,8011.6
839,Withdraw,7735.86
340,Deposit,894.3
620,Withdraw,7034.45
922,Deposit,2029.88
763,Withdraw,9035.59
426,Withdraw,870.61
959,Withdraw,5107.59
555,Withdraw,6996.81
894,Withdraw,8707.8
966,Deposit,4989.62
968,Deposit,7267.79
689,Withdraw,9134.01
314,Deposit,7324.11
408,Deposit,1957.04
744,Withdraw,5628.5
334,Withdraw,3943.18
583,Deposit,2478.91
851,Deposit,8224.77
936,Deposit,6582.89
881,Withdraw,6584.51
976,Withdraw,6866.86
48,Deposit,9890.2
654,Withdraw,1572.79
898,Withdraw,6.68
816,Deposit,5794.31
18,Withdraw,3508.46
355,Withdraw,7805.35
720,Withdraw,8574.37
448,Deposit,5884.52
457,Deposit,2119.79
422,Deposit,7380.48
447,Deposit,8256.99
7,Withdraw,3214.45
73,Deposit,9872.91
225,Deposit,6634.59
935,Deposit,3047.8
539,Deposit,8086.12
579,Withdraw,1292.51
455,Withdraw,5834.79
100,Withdraw,5626.4
589,Withdraw,4829.08
83,Deposit,2578.86
949,Withdraw,7996.61
562,Withdraw,8341.65
387,Withdraw,1231.84
499,Withdraw,4715.4
188,Withdraw,7204.91
860,Deposit,2059.33
60,Withdraw,8078.79
4,Withdraw,4040.85
734,Deposit,7643.09
852,Withdraw,9248.08
539,Deposit,4132.62
487,Deposit,1830.14
248,Withdraw,6682.87
738,Deposit,2937.08
508,Deposit,1229.99
933,Deposit,6761.18
834,Withdraw,3739.23
985,Deposit,9931.97
535,Withdraw,8001.82
109,Withdraw,9489.96
325,Deposit,2768.08
454,Deposit,9267.86
994,Withdraw,561.16
759,Withdraw,3656.24
868,Deposit,9007.76
50,Deposit,491.31
704,Deposit,5582.95
883,Withdraw,3488.58
631,Withdraw,3452.77
692,Deposit,2352.6
497,Deposit,3269.17
832,Withdraw,7520
231,Withdraw,1099.3
691,Withdraw,7094.1
123,Withdraw,6064.09
940,Withdraw,8479.58
889,Withdraw,9804.52
817,Deposit,4168.31
182,Withdraw,7401.88
555,Deposit,8540.58
465,Withdraw,7584.74
145,Deposit,7200.08
155,Deposit,8810.79
568,Withdraw,4664.03
936,Deposit,8556.61
622,Deposit,2404.54
585,Withdraw,8401.81
521,Withdraw,342.62
558,Withdraw,4461.82
71,Withdraw,438.98
175,Deposit,6575.15
128,Deposit,7874.59
244,Withdraw,6308.7
846,Withdraw,9774.44
874,Withdraw,1533.93
374,Withdraw,1444.99
670,Withdraw,6660.99
512,Deposit,883.05
154,Withdraw,7690.12
153,Withdraw,4742.16
256,Deposit,6383.01
463,Deposit,2539.43
646,Deposit,6990.19
53,Withdraw,7614.2
39,Deposit,8227.12
330,Deposit,9369.7
506,Deposit,3524.76
815,Deposit,2164.07
489,Withdraw,272.32
443,Deposit,4773.83
933,Deposit,3632.24
192,Withdraw,2699.05
133,Deposit,3729.6
364,Deposit,6126.57
453,Withdraw,5391.31
575,Deposit,2815.97
742,Deposit,240.55
143,Deposit,934.54
120,Deposit,5401.42
870,Deposit,6078.88
184,Deposit,5495.93
142,Deposit,2078.06
635,Deposit,7699.97
961,Withdraw,4792.47
262,Withdraw,3616.39
743,Withdraw,4250.86
512,Deposit,4689.27
908,Withdraw,7950.94
598,Withdraw,8733.31
60,Deposit,829.42
729,Deposit,3812.95
876,Deposit,734.7
791,Withdraw,1531.35
217,Withdraw,61.18
747,Deposit,6636.52
191,Withdraw,9270.01
648,Deposit,1350.39
185,Deposit,1424.34
348,Deposit,6232.22
728,Withdraw,5372.88
927,Deposit,5171.81
165,Deposit,4595
465,Withdraw,8873.2
759,Deposit,402.91
944,Withdraw,8002.9
419,Deposit,801.03
776,Withdraw,5834.88
436,Withdraw,918.63
246,Deposit,6084.21
849,Withdraw,687.16
821,Deposit,6354.6
280,Withdraw,1320.04
396,Deposit,968.84
980,Deposit,5181.65
428,Withdraw,3707.21
652,Deposit,6343.53
74,Withdraw,2038.83
677,Withdraw,2304.37
858,Deposit,2366.92
855,Deposit,5130.72
216,Deposit,2348.92
516,Deposit,2400.25
760,Withdraw,7347.56
871,Withdraw,4635.84
498,Withdraw,4582.6
560,Deposit,9624.86
378,Deposit,6848.06
268,Deposit,2654.34
208,Withdraw,2421.23
259,Withdraw,4101.09
754,Withdraw,6474.71
39,Withdraw,8964.24
944,Deposit,716.29
28,Deposit,6662.56
73,Deposit,7070.16
972,Deposit,7721.99
749,Deposit,2066.61
10,Withdraw,5782.74
161,Deposit,9419.27
686,Withdraw,7173.89
12,Deposit,1795.44
996,Deposit,978.5
648,Deposit,4481.07
36,Withdraw,1940.76
916,Deposit,3407.45
657,Deposit,2078.31
916,Withdraw,3398.46
804,Withdraw,6385.05
161,Withdraw,4561.28
108,Withdraw,3949.59
439,Withdraw,9872.15
142,Withdraw,180.37
473,Deposit,4816.97
82,Deposit,7182.36
591,Deposit,5377.09
719,Deposit,5135.77
906,Withdraw,6360.63
212,Withdraw,9868.8
826,Deposit,3508.26
753,Deposit,567.89
108,Deposit,6330.81
176,Deposit,4397.62
682,Deposit,8647.71
38,Withdraw,6417.89
821,Deposit,7066.43
63,Deposit,4581.48
379,Deposit,3373.73
767,Deposit,9182.61
904,Deposit,2710.89
418,Withdraw,4287.99
369,Deposit,6712.7
334,Deposit,3715.51
331,Deposit,9.67
735,Deposit,9886.84
328,Withdraw,879.96
817,Withdraw,4902.13
425,Deposit,1009.06
380,Deposit,3222.9
555,Deposit,1611.43
926,Withdraw,1641.34
478,Withdraw,1701.65
166,Deposit,4820.07
640,Withdraw,8530.53
601,Withdraw,501.83
966,Withdraw,7562.09
966,Deposit,3247.51
456,Deposit,5305.16
409,Withdraw,2002.16
553,Deposit,673.52
418,Deposit,7824.19
206,Withdraw,8242.59
619,Deposit,4522.4
717,Deposit,7781.27
849,Withdraw,8354.66
897,Withdraw,148.44
406,Deposit,658.03
560,Deposit,2898.13
971,Withdraw,5963.84
322,Deposit,8105.71
92,Withdraw,9839.48
300,Deposit,117.34
720,Deposit,6144.64
104,Deposit,7409.4
873,Deposit,6670.76
273,Withdraw,53.47
411,Withdraw,3355
665,Deposit,3217.55
99,Deposit,6048.43
292,Withdraw,7146.92
295,Withdraw,7407.7
400,Withdraw,4953.5
547,Deposit,3346.51
201,Withdraw,7713.8
238,Withdraw,2830.35
438,Deposit,7922.65
974,Withdraw,7712.65
185,Withdraw,4614.35
753,Deposit,8430.21
595,Deposit,1564.02
917,Deposit,3290.43
576,Deposit,6205.96
105,Withdraw,8829.06
205,Withdraw,7399.9
189,Deposit,8900.28
381,Withdraw,3081.91
934,Deposit,5269.12
757,Deposit,5102.53
221,Deposit,4708.49
119,Deposit,4317.58
574,Withdraw,5213.45
896,Deposit,3411.63
122,Deposit,6835.25
590,Deposit,7013.55
476,Withdraw,7345.81
112,Deposit,1758.75
102,Withdraw,6181.43
617,Withdraw,3779.47
234,Deposit,9801.89
698,Withdraw,6057.5
133,Withdraw,702.57
442,Deposit,4473.97
834,Deposit,5533.1
474,Withdraw,6216.76
522,Withdraw,9890.35
246,Deposit,7050.42
756,Withdraw,5922.46
950,Deposit,1769.06
651,Withdraw,1390.04
180,Withdraw,1426.15
166,Deposit,9517.88
957,Withdraw,2801.12
199,Deposit,345.26
150,Withdraw,8246.23
309,Withdraw,4073.6
653,Withdraw,3397.97
569,Withdraw,6317.42
788,Deposit,3882.93
942,Deposit,6147
876,Deposit,5573.82
946,Deposit,8735.17
550,Deposit,1336.16
509,Deposit,7702.12
396,Withdraw,1188.2
498,Withdraw,8635.12
17,Deposit,2766.19
225,Withdraw,4839.84
78,Withdraw,7383.35
980,Withdraw,7612.25
652,Withdraw,3184
198,Deposit,9960.12
703,Withdraw,617.66
475,Deposit,5572.85
850,Withdraw,2784.01
963,Withdraw,6765.69
190,Deposit,4256.01
601,Deposit,3976.2
152,Withdraw,1893.38
529,Withdraw,8834.16
21,Deposit,7673.49
795,Withdraw,7996.01
13,Deposit,3564.08
636,Withdraw,6230.82
425,Withdraw,4931.75
556,Withdraw,9977.97
203,Withdraw,3441.25
794,Withdraw,6141.22
844,Withdraw,8876.17
230,Withdraw,7203.84
677,Deposit,9806.59
390,Deposit,5379.85
152,Deposit,4564.03
50,Deposit,9244.69
969,Deposit,445.76
218,Withdraw,1204.31
621,Deposit,5139.88
373,Deposit,9490.2
676,Deposit,137.16
664,Deposit,4653.48
257,Withdraw,45.45
48,Withdraw,4344
191,Withdraw,6724.61
572,Withdraw,6040.65
210,Withdraw,4690.86
19,Withdraw,9183.2
96,Deposit,6983
907,Withdraw,9211.9
978,Deposit,3689.13
525,Withdraw,1079.13
17,Deposit,7717.39
470,Deposit,287.97
56,Withdraw,5678.01
992,Withdraw,5466.37
352,Deposit,9095.29
523,Withdraw,1384.63
147,Withdraw,2925.55
250,Withdraw,1389.86
139,Withdraw,4551.43
635,Deposit,3106.93
574,Withdraw,7017.49
99,Deposit,917.27
899,Deposit,2447.44
978,Withdraw,9786.95
162,Withdraw,4503.69
528,Withdraw,3755.26
517,Withdraw,8789.38
404,Withdraw,8920.82
545,Withdraw,4218.82
416,Withdraw,2196.83
285,Deposit,4665.72
290,Withdraw,1345.21
514,Deposit,1364.97
298,Deposit,6807.66
364,Withdraw,8244.56
692,Deposit,5928.38
800,Deposit,6183.13
8,Withdraw,6971.29
157,Withdraw,9247.54
106,Withdraw,9127.36
647,Deposit,992.21
649,Withdraw,4730.18
623,Deposit,2450.36
895,Deposit,6754.33
600,Deposit,7034.25
984,Deposit,1361.11
83,Withdraw,5656.57
506,Withdraw,6661.13
286,Deposit,4705.68
827,Deposit,8064.19
169,Withdraw,3665.17
253,Withdraw,9089.06
944,Withdraw,4349.9
362,Deposit,1516.94
207,Deposit,9553.15
406,Deposit,7709.56
75,Withdraw,4966.12
763,Withdraw,3709.09
184,Deposit,1771.32
295,Withdraw,4931.03
163,Withdraw,13.13
35,Withdraw,1441.09
478,Withdraw,9704.71
28,Deposit,493.54
407,Deposit,9855.35
306,Withdraw,4246.59
796,Deposit,7311.5
656,Deposit,87.52
377,Deposit,2078.25
421,Deposit,3621.77
844,Withdraw,4671.59
137,Withdraw,2563.43
736,Withdraw,7818.89
566,Deposit,7999.22
143,Deposit,2788.95
544,Deposit,1356.51
987,Withdraw,1260.71
779,Deposit,9488.16
836,Deposit,8477.71
113,Withdraw,1055.63
987,Withdraw,722.96
215,Deposit,5261.16
975,Withdraw,2799.09
10,Withdraw,5800.44
349,Withdraw,1933.58
546,Deposit,1660.02
808,Deposit,2694.26
138,Deposit,534.88
782,Deposit,8206.82
149,Withdraw,2.8
299,Deposit,8921.83
458,Withdraw,9581.36
896,Withdraw,4183.85
109,Withdraw,6681.17
259,Withdraw,2190.76
177,Withdraw,229.19
483,Deposit,8086.81
847,Deposit,606.2
828,Deposit,3638.45
54,Withdraw,7919.52
173,Withdraw,4791.26
41,Withdraw,5793.31
3,Withdraw,977.87
613,Withdraw,5929.84
891,Withdraw,1389.81
200,Deposit,3735.96
14,Deposit,2194.67
815,Deposit,4925.62
613,Deposit,2083.2
296,Deposit,9593.94
97,Withdraw,4138.68
